-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
-1.0 307.3074536043669 
